"pli0092_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2004","Full Time","Single parent ","","","","","2"
"Min 1x per week","2004","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2004","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2004","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2004","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2004","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2004","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2004","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2004","Part Time","Single parent ","","","","","2"
"Min 1x per week","2004","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2004","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2004","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2004","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2004","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2004","Not Working","Single parent ","","","","","2"
"Min 1x per week","2004","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2004","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2004","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","2004","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2004","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2004","Full Time","Single parent ","","","","","5"
"Never","2004","Full Time","(Married) couple without C. ","","","","","5"
"Never","2004","Full Time","1-pers.-HH","","","","","5"
"Never","2004","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Part Time","1-pers.-HH","","","","","5"
"Never","2004","Part Time","(Married) couple without C. ","","","","","5"
"Never","2004","Part Time","Single parent ","","","","","5"
"Never","2004","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2004","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2004","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Not Working","1-pers.-HH","","","","","5"
"Never","2004","Not Working","(Married) couple without C. ","","","","","5"
"Never","2004","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2004","Not Working","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Not Working","Single parent ","","","","","5"
"Never","2004","Not Working","Couple + C. LE 16 ","","","","","5"
"Rarely","2004","Full Time","Single parent ","","","","","4"
"Rarely","2004","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Part Time","1-pers.-HH","","","","","4"
"Rarely","2004","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2004","Full Time","1-pers.-HH","","","","","4"
"Rarely","2004","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2004","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2004","Part Time","Single parent ","","","","","4"
"Rarely","2004","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2004","Not Working","1-pers.-HH","","","","","4"
"Rarely","2004","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2004","Not Working","Single parent ","","","","","4"
"Rarely","2004","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2005","Full Time","1-pers.-HH","","","","","1"
"Daily","2005","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2005","Full Time","Single parent ","","","","","1"
"Daily","2005","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2005","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2005","Part Time","1-pers.-HH","","","","","1"
"Daily","2005","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2005","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2005","Part Time","Single parent ","","","","","1"
"Daily","2005","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2005","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2005","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2005","Not Working","1-pers.-HH","","","","","1"
"Daily","2005","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2005","Not Working","Single parent ","","","","","1"
"Daily","2005","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2005","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2005","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2005","Full Time","Couple + C. LE 16 ","177","0.09135082956343","0.0781217913884583","0.104579867738402","3"
"Min 1x per month","2005","Full Time","Single parent ","31","0.100160288419176","0.068798045075557","0.131522531762795","3"
"Min 1x per month","2005","Full Time","(Married) couple without C. ","228","0.112945159675527","0.100161309205081","0.125729010145974","3"
"Min 1x per month","2005","Full Time","Couple + C. GT 16 ","158","0.111187847545854","0.0956870800900685","0.12668861500164","3"
"Min 1x per month","2005","Full Time","Couple + C. LE and GT 16","56","0.0802103483073469","0.0592971695921392","0.101123527022555","3"
"Min 1x per month","2005","Full Time","1-pers.-HH","129","0.129372186824615","0.109196971110356","0.149547402538873","3"
"Min 1x per month","2005","Part Time","1-pers.-HH","48","0.0913792560410837","0.0652732582300545","0.117485253852113","3"
"Min 1x per month","2005","Part Time","(Married) couple without C. ","69","0.0693999439731827","0.0548193988892894","0.083980489057076","3"
"Min 1x per month","2005","Part Time","Single parent ","30","0.094279177285855","0.0639668660699201","0.12459148850179","3"
"Min 1x per month","2005","Part Time","Couple + C. LE 16 ","106","0.0928835623367528","0.0764944467693042","0.109272677904201","3"
"Min 1x per month","2005","Part Time","Couple + C. GT 16 ","102","0.106117792116943","0.086835027387083","0.125400556846803","3"
"Min 1x per month","2005","Part Time","Couple + C. LE and GT 16","37","0.084783827493439","0.0605604561446437","0.109007198842234","3"
"Min 1x per month","2005","Not Working","1-pers.-HH","58","0.0394130464815974","0.0292998920878572","0.0495262008753375","3"
"Min 1x per month","2005","Not Working","(Married) couple without C. ","151","0.0370619864975245","0.0307998015268253","0.0433241714682236","3"
"Min 1x per month","2005","Not Working","Single parent ","18","","","","3"
"Min 1x per month","2005","Not Working","Couple + C. LE 16 ","43","0.0652696085691774","0.0465945427869248","0.08394467435143","3"
"Min 1x per month","2005","Not Working","Couple + C. LE and GT 16","52","0.0932433377518637","0.0687638271581101","0.117722848345617","3"
"Min 1x per month","2005","Not Working","Couple + C. GT 16 ","90","0.0840200172441223","0.0674672067385377","0.100572827749707","3"
"Min 1x per week","2005","Full Time","1-pers.-HH","423","0.419861721093658","0.390192895151804","0.449530547035512","2"
"Min 1x per week","2005","Full Time","(Married) couple without C. ","942","0.354756357961165","0.335433133619084","0.374079582303247","2"
"Min 1x per week","2005","Full Time","Single parent ","106","0.235155220412539","0.190851446219324","0.279458994605754","2"
"Min 1x per week","2005","Full Time","Couple + C. LE 16 ","629","0.336980365777143","0.315276384898676","0.35868434665561","2"
"Min 1x per week","2005","Full Time","Couple + C. GT 16 ","525","0.325330352419702","0.302229530856599","0.348431173982806","2"
"Min 1x per week","2005","Full Time","Couple + C. LE and GT 16","214","0.303783983669511","0.26837487216008","0.339193095178942","2"
"Min 1x per week","2005","Part Time","1-pers.-HH","179","0.377114691040091","0.333204438575891","0.42102494350429","2"
"Min 1x per week","2005","Part Time","(Married) couple without C. ","434","0.346215821940265","0.318919550913771","0.37351209296676","2"
"Min 1x per week","2005","Part Time","Single parent ","107","0.31415638783807","0.266006034394125","0.362306741282015","2"
"Min 1x per week","2005","Part Time","Couple + C. LE 16 ","444","0.35870288255085","0.33162269643526","0.385783068666441","2"
"Min 1x per week","2005","Part Time","Couple + C. GT 16 ","379","0.378688127378954","0.348319111115211","0.409057143642697","2"
"Min 1x per week","2005","Part Time","Couple + C. LE and GT 16","218","0.357560996254175","0.315882959416366","0.399239033091984","2"
"Min 1x per week","2005","Not Working","1-pers.-HH","287","0.191341762269782","0.170896829579038","0.211786694960526","2"
"Min 1x per week","2005","Not Working","(Married) couple without C. ","861","0.223518918033172","0.209709195210511","0.237328640855834","2"
"Min 1x per week","2005","Not Working","Single parent ","110","0.285296477506447","0.240652489592","0.329940465420894","2"
"Min 1x per week","2005","Not Working","Couple + C. LE 16 ","160","0.208483027929658","0.177769555271205","0.239196500588112","2"
"Min 1x per week","2005","Not Working","Couple + C. GT 16 ","388","0.321618833050515","0.293748317916008","0.349489348185021","2"
"Min 1x per week","2005","Not Working","Couple + C. LE and GT 16","243","0.43191967425177","0.390217872863659","0.473621475639882","2"
"Never","2005","Full Time","Couple + C. GT 16 ","519","0.32041994583936","0.297410845883946","0.343429045794775","5"
"Never","2005","Full Time","Couple + C. LE 16 ","558","0.32346152782987","0.301981666632336","0.344941389027403","5"
"Never","2005","Full Time","(Married) couple without C. ","703","0.325529766402544","0.306605049897873","0.344454482907214","5"
"Never","2005","Full Time","1-pers.-HH","273","0.247280178389138","0.221344788107711","0.273215568670565","5"
"Never","2005","Full Time","Single parent ","124","0.388865722796604","0.337939095829251","0.439792349763957","5"
"Never","2005","Full Time","Couple + C. LE and GT 16","210","0.349715366269854","0.312998154730276","0.386432577809432","5"
"Never","2005","Part Time","1-pers.-HH","157","0.347877690294433","0.304725486267042","0.391029894321825","5"
"Never","2005","Part Time","(Married) couple without C. ","435","0.396501769295763","0.368436240563568","0.424567298027958","5"
"Never","2005","Part Time","Single parent ","140","0.38225229259938","0.331844857047194","0.432659728151565","5"
"Never","2005","Part Time","Couple + C. LE 16 ","372","0.309906424861514","0.283795404129908","0.33601744559312","5"
"Never","2005","Part Time","Couple + C. GT 16 ","301","0.296925765377322","0.268319603832744","0.3255319269219","5"
"Never","2005","Part Time","Couple + C. LE and GT 16","145","0.312921989116078","0.272600431469268","0.353243546762887","5"
"Never","2005","Not Working","1-pers.-HH","961","0.696319646890346","0.672418927927995","0.720220365852697","5"
"Never","2005","Not Working","(Married) couple without C. ","2124","0.628968962923885","0.612955616213245","0.644982309634524","5"
"Never","2005","Not Working","Single parent ","196","0.45963469344921","0.410362494370245","0.508906892528175","5"
"Never","2005","Not Working","Couple + C. LE 16 ","299","0.464302413700113","0.426595258371326","0.502009569028901","5"
"Never","2005","Not Working","Couple + C. GT 16 ","424","0.415575151339219","0.38616979199158","0.444980510686858","5"
"Never","2005","Not Working","Couple + C. LE and GT 16","155","0.29204937936686","0.253768837646408","0.330329921087313","5"
"Rarely","2005","Full Time","Single parent ","91","0.275818768371681","0.229130012718158","0.322507524025204","4"
"Rarely","2005","Full Time","Couple + C. LE 16 ","458","0.248207276829557","0.228372367549177","0.268042186109938","4"
"Rarely","2005","Part Time","1-pers.-HH","84","0.183628362624392","0.14855002536336","0.218706699885424","4"
"Rarely","2005","Part Time","(Married) couple without C. ","229","0.187882464790789","0.165471258592935","0.210293670988643","4"
"Rarely","2005","Full Time","1-pers.-HH","238","0.203485913692589","0.179284242046904","0.227687585338274","4"
"Rarely","2005","Full Time","(Married) couple without C. ","482","0.206768715960763","0.190412043103713","0.223125388817813","4"
"Rarely","2005","Full Time","Couple + C. GT 16 ","378","0.243061854195083","0.221911962545231","0.264211745844935","4"
"Rarely","2005","Full Time","Couple + C. LE and GT 16","168","0.266290301753288","0.232257289286717","0.30032331421986","4"
"Rarely","2005","Part Time","Single parent ","80","0.209312142276695","0.167112018083532","0.251512266469858","4"
"Rarely","2005","Part Time","Couple + C. LE 16 ","283","0.238507130250883","0.214444772933487","0.262569487568279","4"
"Rarely","2005","Part Time","Couple + C. GT 16 ","198","0.21826831512678","0.192406484764563","0.244130145488997","4"
"Rarely","2005","Part Time","Couple + C. LE and GT 16","108","0.244733187136309","0.207346854233393","0.282119520039224","4"
"Rarely","2005","Not Working","1-pers.-HH","116","0.0729255443582741","0.0594111857144154","0.0864399030021329","4"
"Rarely","2005","Not Working","(Married) couple without C. ","360","0.110450132545418","0.100059771245211","0.120840493845626","4"
"Rarely","2005","Not Working","Single parent ","69","0.197129856245378","0.157797435837096","0.236462276653661","4"
"Rarely","2005","Not Working","Couple + C. LE 16 ","170","0.261944949801051","0.228700982417092","0.295188917185009","4"
"Rarely","2005","Not Working","Couple + C. GT 16 ","177","0.178785998366144","0.155923046953562","0.201648949778727","4"
"Rarely","2005","Not Working","Couple + C. LE and GT 16","92","0.182787608629505","0.150249725500443","0.215325491758568","4"
"Daily","2006","Full Time","1-pers.-HH","","","","","1"
"Daily","2006","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2006","Full Time","Single parent ","","","","","1"
"Daily","2006","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Part Time","1-pers.-HH","","","","","1"
"Daily","2006","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2006","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Part Time","Single parent ","","","","","1"
"Daily","2006","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Not Working","1-pers.-HH","","","","","1"
"Daily","2006","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2006","Not Working","Single parent ","","","","","1"
"Daily","2006","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2006","Full Time","Single parent ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Part Time","Single parent ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Not Working","Single parent ","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per week","2006","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Full Time","Single parent ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2006","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Part Time","Single parent ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2006","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Not Working","Single parent ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","2006","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2006","Full Time","1-pers.-HH","","","","","5"
"Never","2006","Full Time","(Married) couple without C. ","","","","","5"
"Never","2006","Full Time","Single parent ","","","","","5"
"Never","2006","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2006","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2006","Part Time","1-pers.-HH","","","","","5"
"Never","2006","Part Time","(Married) couple without C. ","","","","","5"
"Never","2006","Part Time","Single parent ","","","","","5"
"Never","2006","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2006","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2006","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2006","Not Working","1-pers.-HH","","","","","5"
"Never","2006","Not Working","(Married) couple without C. ","","","","","5"
"Never","2006","Not Working","Single parent ","","","","","5"
"Never","2006","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2006","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2006","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2006","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2006","Full Time","Single parent ","","","","","4"
"Rarely","2006","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2006","Part Time","1-pers.-HH","","","","","4"
"Rarely","2006","Full Time","1-pers.-HH","","","","","4"
"Rarely","2006","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2006","Part Time","Single parent ","","","","","4"
"Rarely","2006","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2006","Not Working","1-pers.-HH","","","","","4"
"Rarely","2006","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2006","Not Working","Single parent ","","","","","4"
"Rarely","2006","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2007","Full Time","1-pers.-HH","","","","","1"
"Daily","2007","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2007","Full Time","Single parent ","","","","","1"
"Daily","2007","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2007","Part Time","1-pers.-HH","","","","","1"
"Daily","2007","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2007","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2007","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2007","Part Time","Single parent ","","","","","1"
"Daily","2007","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2007","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2007","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2007","Not Working","1-pers.-HH","","","","","1"
"Daily","2007","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2007","Not Working","Single parent ","","","","","1"
"Daily","2007","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2007","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2007","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2007","Full Time","Single parent ","27","","","","3"
"Min 1x per month","2007","Full Time","1-pers.-HH","116","0.111301088077758","0.0925700911799895","0.130032084975526","3"
"Min 1x per month","2007","Full Time","(Married) couple without C. ","218","0.0918585931128492","0.0802597721135067","0.103457414112192","3"
"Min 1x per month","2007","Full Time","Couple + C. LE 16 ","160","0.0881187775177125","0.0748149005829659","0.101422654452459","3"
"Min 1x per month","2007","Full Time","Couple + C. GT 16 ","158","0.0990331683829402","0.0844013883531166","0.113664948412764","3"
"Min 1x per month","2007","Full Time","Couple + C. LE and GT 16","51","0.106765157514994","0.0812335868114449","0.132296728218544","3"
"Min 1x per month","2007","Part Time","1-pers.-HH","43","0.0737016048010297","0.0503514652277349","0.0970517443743244","3"
"Min 1x per month","2007","Part Time","(Married) couple without C. ","79","0.066741660736879","0.0526326910183384","0.0808506304554195","3"
"Min 1x per month","2007","Part Time","Single parent ","33","0.0755557029750921","0.0488067703856993","0.102304635564485","3"
"Min 1x per month","2007","Part Time","Couple + C. LE 16 ","106","0.0990774139592835","0.0821734508361971","0.11598137708237","3"
"Min 1x per month","2007","Part Time","Couple + C. GT 16 ","88","0.0757750315660937","0.0586931958007745","0.0928568673314129","3"
"Min 1x per month","2007","Part Time","Couple + C. LE and GT 16","30","0.0677395058211603","0.0437347830054406","0.09174422863688","3"
"Min 1x per month","2007","Not Working","1-pers.-HH","59","0.0336427628121395","0.0247884495774785","0.0424970760468004","3"
"Min 1x per month","2007","Not Working","Single parent ","26","","","","3"
"Min 1x per month","2007","Not Working","(Married) couple without C. ","131","0.0309230192536116","0.025380256005435","0.0364657825017883","3"
"Min 1x per month","2007","Not Working","Couple + C. LE 16 ","47","0.075592733203046","0.0550967214448013","0.0960887449612907","3"
"Min 1x per month","2007","Not Working","Couple + C. LE and GT 16","40","0.0825682771436775","0.0539781175306885","0.111158436756667","3"
"Min 1x per month","2007","Not Working","Couple + C. GT 16 ","67","0.0599044442355492","0.0452327393896352","0.0745761490814633","3"
"Min 1x per week","2007","Full Time","1-pers.-HH","481","0.444406041665601","0.414812114733255","0.473999968597946","2"
"Min 1x per week","2007","Full Time","(Married) couple without C. ","973","0.390887798706549","0.371292498599465","0.410483098813633","2"
"Min 1x per week","2007","Full Time","Single parent ","114","0.287453194981565","0.239061735462395","0.335844654500736","2"
"Min 1x per week","2007","Full Time","Couple + C. LE 16 ","634","0.363409954723525","0.340836232219247","0.385983677227803","2"
"Min 1x per week","2007","Full Time","Couple + C. GT 16 ","570","0.331056928551218","0.308005473410902","0.354108383691533","2"
"Min 1x per week","2007","Full Time","Couple + C. LE and GT 16","207","0.334657815154467","0.295645389959432","0.373670240349501","2"
"Min 1x per week","2007","Part Time","1-pers.-HH","210","0.409106062265944","0.365167253596121","0.453044870935768","2"
"Min 1x per week","2007","Part Time","(Married) couple without C. ","465","0.374014147934288","0.346660066756044","0.401368229112533","2"
"Min 1x per week","2007","Part Time","Single parent ","128","0.31519384028064","0.268171401790212","0.362216278771067","2"
"Min 1x per week","2007","Part Time","Couple + C. LE 16 ","447","0.366174256971499","0.338916738843405","0.393431775099593","2"
"Min 1x per week","2007","Part Time","Couple + C. GT 16 ","378","0.388786566082318","0.35732106145702","0.420252070707616","2"
"Min 1x per week","2007","Part Time","Couple + C. LE and GT 16","195","0.455749844262289","0.408175852990552","0.503323835534027","2"
"Min 1x per week","2007","Not Working","1-pers.-HH","373","0.222732895011683","0.202300582233406","0.243165207789961","2"
"Min 1x per week","2007","Not Working","(Married) couple without C. ","1043","0.26942686156607","0.255221295617845","0.283632427514296","2"
"Min 1x per week","2007","Not Working","Single parent ","85","0.215888333626692","0.174356513850042","0.257420153403343","2"
"Min 1x per week","2007","Not Working","Couple + C. LE 16 ","186","0.300805033098527","0.265246866697887","0.336363199499167","2"
"Min 1x per week","2007","Not Working","Couple + C. GT 16 ","379","0.35658984408664","0.326976087589319","0.386203600583961","2"
"Min 1x per week","2007","Not Working","Couple + C. LE and GT 16","158","0.409988157330309","0.358897779725758","0.46107853493486","2"
"Never","2007","Full Time","Single parent ","121","0.406647209795878","0.354124896592003","0.459169522999754","5"
"Never","2007","Full Time","(Married) couple without C. ","710","0.310327678128806","0.291749254264783","0.328906101992828","5"
"Never","2007","Full Time","Couple + C. LE 16 ","478","0.259515857941774","0.238942049953602","0.280089665929947","5"
"Never","2007","Full Time","1-pers.-HH","268","0.257846673099377","0.231793450618303","0.283899895580452","5"
"Never","2007","Full Time","Couple + C. GT 16 ","513","0.324587732248119","0.301652510247995","0.347522954248244","5"
"Never","2007","Full Time","Couple + C. LE and GT 16","181","0.330751475847583","0.291853720569231","0.369649231125934","5"
"Never","2007","Part Time","1-pers.-HH","153","0.340623805388381","0.29827124376975","0.382976367007013","5"
"Never","2007","Part Time","(Married) couple without C. ","429","0.368119519200054","0.340854378058255","0.395384660341853","5"
"Never","2007","Part Time","Single parent ","143","0.391585414843115","0.342183302470863","0.440987527215368","5"
"Never","2007","Part Time","Couple + C. LE 16 ","381","0.324726585107369","0.298232055288289","0.351221114926449","5"
"Never","2007","Part Time","Couple + C. GT 16 ","254","0.278005998436215","0.24908744875402","0.30692454811841","5"
"Never","2007","Part Time","Couple + C. LE and GT 16","119","0.291970293608974","0.248539064896697","0.335401522321251","5"
"Never","2007","Not Working","1-pers.-HH","1030","0.666288020417827","0.643132363612101","0.689443677223553","5"
"Never","2007","Not Working","(Married) couple without C. ","2207","0.594524250603087","0.578803492901712","0.610245008304462","5"
"Never","2007","Not Working","Single parent ","203","0.525324005242553","0.47491714185423","0.575730868630877","5"
"Never","2007","Not Working","Couple + C. LE 16 ","275","0.408930540229587","0.370811523011861","0.447049557447313","5"
"Never","2007","Not Working","Couple + C. GT 16 ","394","0.418567266673539","0.388067435869157","0.449067097477922","5"
"Never","2007","Not Working","Couple + C. LE and GT 16","105","0.35970752997524","0.309855017149944","0.409560042800536","5"
"Rarely","2007","Full Time","(Married) couple without C. ","481","0.206925930051796","0.190657653533581","0.223194206570012","4"
"Rarely","2007","Full Time","Single parent ","74","0.23448826457591","0.189186519171738","0.279790009980083","4"
"Rarely","2007","Full Time","Couple + C. LE and GT 16","123","0.227825551482956","0.193148763620156","0.262502339345757","4"
"Rarely","2007","Part Time","1-pers.-HH","75","0.176568527544645","0.142492737666161","0.210644317423129","4"
"Rarely","2007","Full Time","1-pers.-HH","218","0.186446197157264","0.16325069562264","0.209641698691889","4"
"Rarely","2007","Full Time","Couple + C. LE 16 ","472","0.288955409816988","0.267681922737067","0.31022889689691","4"
"Rarely","2007","Full Time","Couple + C. GT 16 ","360","0.245322170817723","0.224245519037685","0.266398822597761","4"
"Rarely","2007","Part Time","(Married) couple without C. ","229","0.191124672128778","0.168896946451345","0.213352397806212","4"
"Rarely","2007","Part Time","Single parent ","71","0.217665041901153","0.175899014607206","0.259431069195099","4"
"Rarely","2007","Part Time","Couple + C. LE 16 ","266","0.210021743961849","0.186975658555164","0.233067829368533","4"
"Rarely","2007","Part Time","Couple + C. GT 16 ","202","0.257432403915374","0.229210764837778","0.285654042992969","4"
"Rarely","2007","Part Time","Couple + C. LE and GT 16","77","0.184540356307576","0.147484747148388","0.221595965466765","4"
"Rarely","2007","Not Working","1-pers.-HH","131","0.0773363217583506","0.0642187432665826","0.0904539002501187","4"
"Rarely","2007","Not Working","(Married) couple without C. ","366","0.105125868577231","0.0953051781782816","0.11494655897618","4"
"Rarely","2007","Not Working","Single parent ","63","0.184208822880275","0.145077716098925","0.223339929661626","4"
"Rarely","2007","Not Working","Couple + C. LE 16 ","131","0.21467169346884","0.182836266502343","0.246507120435337","4"
"Rarely","2007","Not Working","Couple + C. GT 16 ","165","0.164938445004271","0.141993593413214","0.187883296595328","4"
"Rarely","2007","Not Working","Couple + C. LE and GT 16","53","0.147736035550773","0.11087620152365","0.184595869577896","4"
"Daily","2008","Full Time","1-pers.-HH","90","0.0839615477207536","0.0671949940694454","0.100728101372062","1"
"Daily","2008","Full Time","(Married) couple without C. ","151","0.0603152346883423","0.0506568995936267","0.069973569783058","1"
"Daily","2008","Full Time","Single parent ","25","","","","1"
"Daily","2008","Full Time","Couple + C. LE 16 ","77","0.0625788307403808","0.0505943914503653","0.0745632700303963","1"
