"pli0092_h","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2004","Not Employed","West Germany","","","",""
"Min 1x per month","2004","Not Employed","East Germany","","","",""
"Min 1x per month","2004","Employed","West Germany","","","",""
"Min 1x per month","2004","Employed","East Germany","","","",""
"Rarely","2004","Not Employed","West Germany","","","",""
"Rarely","2004","Not Employed","East Germany","","","",""
"Rarely","2004","Employed","West Germany","","","",""
"Rarely","2004","Employed","East Germany","","","",""
"Never","2004","Not Employed","West Germany","","","",""
"Never","2004","Not Employed","East Germany","","","",""
"Never","2004","Employed","West Germany","","","",""
"Never","2004","Employed","East Germany","","","",""
"Daily","2005","Not Employed","West Germany","","","",""
"Daily","2005","Not Employed","East Germany","","","",""
"Daily","2005","Employed","West Germany","","","",""
"Daily","2005","Employed","East Germany","","","",""
"Min 1x per week","2005","Not Employed","West Germany","1642","0.251150333760853","0.239955629233646","0.26234503828806"
"Min 1x per week","2005","Not Employed","East Germany","450","0.1861501526795","0.169514789136028","0.202785516222972"
"Min 1x per week","2005","Employed","West Germany","3879","0.370317540356788","0.360791433373159","0.379843647340418"
"Min 1x per week","2005","Employed","East Germany","809","0.261138055951375","0.245235866824271","0.277040245078478"
"Min 1x per month","2005","Not Employed","West Germany","320","0.0497915167233958","0.0441767002584843","0.0554063331883074"
"Min 1x per month","2005","Not Employed","East Germany","104","0.0449307336727806","0.0360771795862635","0.0537842877592976"
"Min 1x per month","2005","Employed","West Germany","940","0.102945891587374","0.0969509998504769","0.108940783324271"
"Min 1x per month","2005","Employed","East Germany","263","0.0895837765124171","0.0792448640263917","0.0999226889984425"
"Rarely","2005","Not Employed","West Germany","723","0.122721233705709","0.114251356767149","0.131191110644268"
"Rarely","2005","Not Employed","East Germany","285","0.142014203998511","0.127095386691698","0.156933021305324"
"Rarely","2005","Employed","West Germany","2050","0.212613925847804","0.204542370425226","0.220685481270383"
"Rarely","2005","Employed","East Germany","817","0.272570155190334","0.256449789478494","0.288690520902174"
"Never","2005","Not Employed","West Germany","3080","0.576336915810043","0.563581431114891","0.589092400505195"
"Never","2005","Not Employed","East Germany","1264","0.626904909649209","0.606234977203437","0.647574842094981"
"Never","2005","Employed","West Germany","3002","0.314122642208033","0.304965913040823","0.323279371375243"
"Never","2005","Employed","East Germany","1042","0.376708012345874","0.359165637669077","0.394250387022672"
"Daily","2006","Not Employed","West Germany","","","",""
"Daily","2006","Not Employed","East Germany","","","",""
"Daily","2006","Employed","West Germany","","","",""
"Daily","2006","Employed","East Germany","","","",""
"Min 1x per week","2006","Not Employed","West Germany","","","",""
"Min 1x per week","2006","Not Employed","East Germany","","","",""
"Min 1x per week","2006","Employed","West Germany","","","",""
"Min 1x per week","2006","Employed","East Germany","","","",""
"Min 1x per month","2006","Not Employed","West Germany","","","",""
"Min 1x per month","2006","Not Employed","East Germany","","","",""
"Min 1x per month","2006","Employed","West Germany","","","",""
"Min 1x per month","2006","Employed","East Germany","","","",""
"Rarely","2006","Not Employed","West Germany","","","",""
"Rarely","2006","Not Employed","East Germany","","","",""
"Rarely","2006","Employed","West Germany","","","",""
"Rarely","2006","Employed","East Germany","","","",""
"Never","2006","Not Employed","West Germany","","","",""
"Never","2006","Not Employed","East Germany","","","",""
"Never","2006","Employed","West Germany","","","",""
"Never","2006","Employed","East Germany","","","",""
"Daily","2007","Not Employed","West Germany","","","",""
"Daily","2007","Not Employed","East Germany","","","",""
"Daily","2007","Employed","West Germany","","","",""
"Daily","2007","Employed","East Germany","","","",""
"Min 1x per week","2007","Not Employed","West Germany","1807","0.283911038401187","0.272348799373336","0.295473277429038"
"Min 1x per week","2007","Not Employed","East Germany","459","0.203108484194518","0.185909794168455","0.22030717422058"
"Min 1x per week","2007","Employed","West Germany","4012","0.398032054235479","0.388267270146293","0.407796838324665"
"Min 1x per week","2007","Employed","East Germany","871","0.28819785008278","0.271724770328576","0.304670929836984"
"Min 1x per month","2007","Not Employed","West Germany","296","0.0457348784272847","0.0403778296036563","0.0510919272509131"
"Min 1x per month","2007","Not Employed","East Germany","83","0.0343033632016785","0.0265226314035605","0.0420840949997964"
"Min 1x per month","2007","Employed","West Germany","866","0.0884137193024297","0.082750339881576","0.0940770987232833"
"Min 1x per month","2007","Employed","East Germany","260","0.0944759140020623","0.0838379053456166","0.105113922658508"
"Rarely","2007","Not Employed","West Germany","660","0.114404379254194","0.106242195470024","0.122566563038363"
"Rarely","2007","Not Employed","East Germany","267","0.123693194295403","0.109618702248107","0.137767686342698"
"Rarely","2007","Employed","West Germany","1943","0.212112218698084","0.203957068502026","0.220267368894141"
"Rarely","2007","Employed","East Germany","770","0.266990783761862","0.250900909964058","0.283080657559665"
"Never","2007","Not Employed","West Germany","3079","0.555949703917334","0.54320877336966","0.568690634465009"
"Never","2007","Not Employed","East Germany","1293","0.638894958308401","0.618361446056141","0.659428470560662"
"Never","2007","Employed","West Germany","2832","0.301442007764007","0.292287814907707","0.310596200620308"
"Never","2007","Employed","East Germany","1003","0.350335452153296","0.332983976589404","0.367686927717189"
"Daily","2008","Not Employed","West Germany","517","0.0876244153092601","0.0801314482753949","0.0951173823431253"
"Daily","2008","Not Employed","East Germany","133","0.0640509237561371","0.0532690395819241","0.0748328079303501"
"Daily","2008","Employed","West Germany","728","0.0772928649437513","0.0718008074377908","0.0827849224497119"
"Daily","2008","Employed","East Germany","167","0.0554841721584521","0.046991246000532","0.0639770983163722"
"Min 1x per week","2008","Not Employed","West Germany","1503","0.249043958817941","0.237583561055364","0.260504356580517"
"Min 1x per week","2008","Not Employed","East Germany","422","0.209046058135634","0.191139898910862","0.226952217360406"
"Min 1x per week","2008","Employed","West Germany","3453","0.371044543596985","0.361109805942915","0.380979281251055"
"Min 1x per week","2008","Employed","East Germany","890","0.311586924568461","0.294404583307395","0.328769265829527"
"Min 1x per month","2008","Not Employed","West Germany","268","0.0468534713800701","0.0412532505865052","0.0524536921736351"
"Min 1x per month","2008","Not Employed","East Germany","88","0.0393718362602499","0.0308078424254645","0.0479358300950352"
"Min 1x per month","2008","Employed","West Germany","890","0.100101364128028","0.0939290186183537","0.106273709637701"
"Min 1x per month","2008","Employed","East Germany","245","0.0976067301220386","0.086596257064071","0.108617203180006"
"Rarely","2008","Not Employed","West Germany","668","0.126877670480802","0.11805734576918","0.135697995192424"
"Rarely","2008","Not Employed","East Germany","316","0.165163425337375","0.148811702109169","0.181515148565581"
"Rarely","2008","Employed","West Germany","1926","0.222182386268491","0.213633153649274","0.230731618887709"
"Rarely","2008","Employed","East Germany","741","0.261448523829278","0.245146119693208","0.277750927965348"
"Never","2008","Not Employed","West Germany","2514","0.489600484011927","0.476353089375451","0.502847878648403"
"Never","2008","Not Employed","East Germany","1022","0.522367756510604","0.500371901274618","0.544363611746589"
"Never","2008","Employed","West Germany","2086","0.229378841062745","0.220732535578217","0.238025146547272"
"Never","2008","Employed","East Germany","748","0.27387364932177","0.257329311257479","0.29041798738606"
"Daily","2009","Not Employed","West Germany","","","",""
"Daily","2009","Not Employed","East Germany","","","",""
"Daily","2009","Employed","West Germany","","","",""
"Daily","2009","Employed","East Germany","","","",""
"Min 1x per week","2009","Not Employed","West Germany","1622","0.298810696136415","0.286091277562335","0.311530114710496"
"Min 1x per week","2009","Not Employed","East Germany","419","0.21703938323264","0.198285192130125","0.235793574335154"
"Min 1x per week","2009","Employed","West Germany","3665","0.422770838455791","0.412280103460712","0.43326157345087"
"Min 1x per week","2009","Employed","East Germany","842","0.309161696575661","0.291658238845357","0.326665154305965"
"Min 1x per month","2009","Not Employed","West Germany","229","0.04703566149471","0.0411525984691","0.0529187245203201"
"Min 1x per month","2009","Not Employed","East Germany","89","0.0520316260121081","0.0419277099789826","0.0621355420452335"
"Min 1x per month","2009","Employed","West Germany","764","0.0961982289830916","0.0899364259084745","0.102460032057709"
"Min 1x per month","2009","Employed","East Germany","254","0.0922636716312291","0.0813029782278379","0.10322436503462"
"Rarely","2009","Not Employed","West Germany","560","0.109238566957898","0.100570540101499","0.117906593814296"
"Rarely","2009","Not Employed","East Germany","208","0.107537817102077","0.0934438055035831","0.121631828700572"
"Rarely","2009","Employed","West Germany","1759","0.214454528588763","0.20573822098041","0.223170836197117"
"Rarely","2009","Employed","East Germany","692","0.244214385469553","0.227942879995678","0.260485890943429"
"Never","2009","Not Employed","West Germany","2564","0.544915075410977","0.531077430416839","0.558752720405115"
"Never","2009","Not Employed","East Germany","1140","0.623391173653175","0.601347464279377","0.645434883026973"
"Never","2009","Employed","West Germany","2330","0.266576403972355","0.257186361323124","0.275966446621586"
"Never","2009","Employed","East Germany","890","0.354360246323557","0.33624432467426","0.372476167972853"
"Daily","2010","Not Employed","West Germany","","","",""
"Daily","2010","Not Employed","East Germany","","","",""
"Daily","2010","Employed","West Germany","","","",""
"Daily","2010","Employed","East Germany","","","",""
"Min 1x per week","2010","Not Employed","West Germany","","","",""
"Min 1x per week","2010","Not Employed","East Germany","","","",""
"Min 1x per week","2010","Employed","West Germany","","","",""
"Min 1x per week","2010","Employed","East Germany","","","",""
"Min 1x per month","2010","Not Employed","West Germany","","","",""
"Min 1x per month","2010","Not Employed","East Germany","","","",""
"Min 1x per month","2010","Employed","West Germany","","","",""
"Min 1x per month","2010","Employed","East Germany","","","",""
"Rarely","2010","Not Employed","West Germany","","","",""
"Rarely","2010","Not Employed","East Germany","","","",""
"Rarely","2010","Employed","West Germany","","","",""
"Rarely","2010","Employed","East Germany","","","",""
"Never","2010","Not Employed","West Germany","","","",""
"Never","2010","Not Employed","East Germany","","","",""
"Never","2010","Employed","West Germany","","","",""
"Never","2010","Employed","East Germany","","","",""
"Daily","2011","Not Employed","West Germany","","","",""
"Daily","2011","Not Employed","East Germany","","","",""
"Daily","2011","Employed","West Germany","","","",""
"Daily","2011","Employed","East Germany","","","",""
"Min 1x per week","2011","Not Employed","West Germany","2501","0.302695459013447","0.292429815007284","0.31296110301961"
"Min 1x per week","2011","Not Employed","East Germany","563","0.239764672590252","0.222715774634946","0.256813570545558"
"Min 1x per week","2011","Employed","West Germany","6081","0.428777111331526","0.420683467137293","0.436870755525758"
"Min 1x per week","2011","Employed","East Germany","1233","0.337059103258801","0.322238658063985","0.351879548453617"
"Min 1x per month","2011","Not Employed","West Germany","294","0.0365355363789789","0.0323432823166279","0.04072779044133"
"Min 1x per month","2011","Not Employed","East Germany","84","0.0364180650142683","0.0289375336335243","0.0438985963950123"
"Min 1x per month","2011","Employed","West Germany","1116","0.0805460681500176","0.0760955285408596","0.0849966077591756"
"Min 1x per month","2011","Employed","East Germany","321","0.0816906269144679","0.0731034297103126","0.0902778241186233"
"Rarely","2011","Not Employed","West Germany","825","0.0989478788818963","0.092275968546893","0.1056197892169"
"Rarely","2011","Not Employed","East Germany","277","0.106932263120657","0.094591947420378","0.119272578820937"
"Rarely","2011","Employed","West Germany","2683","0.192768796727663","0.186317561916658","0.199220031538668"
"Rarely","2011","Employed","East Germany","811","0.213826672884327","0.200972003676452","0.226681342092203"
"Never","2011","Not Employed","West Germany","4074","0.561821125725678","0.550734567289077","0.572907684162279"
"Never","2011","Not Employed","East Germany","1485","0.616884999274822","0.597471832998875","0.636298165550769"
"Never","2011","Employed","West Germany","4483","0.297908023790794","0.290428677937463","0.305387369644125"
"Never","2011","Employed","East Germany","1543","0.367423596942404","0.352308503740992","0.382538690143816"
"Daily","2012","Not Employed","West Germany","","","",""
"Daily","2012","Not Employed","East Germany","","","",""
"Daily","2012","Employed","West Germany","","","",""
"Daily","2012","Employed","East Germany","","","",""
"Min 1x per week","2012","Not Employed","West Germany","","","",""
"Min 1x per week","2012","Not Employed","East Germany","","","",""
"Min 1x per week","2012","Employed","West Germany","","","",""
"Min 1x per week","2012","Employed","East Germany","","","",""
"Min 1x per month","2012","Not Employed","West Germany","","","",""
"Min 1x per month","2012","Not Employed","East Germany","","","",""
"Min 1x per month","2012","Employed","West Germany","","","",""
"Min 1x per month","2012","Employed","East Germany","","","",""
"Rarely","2012","Not Employed","West Germany","","","",""
"Rarely","2012","Not Employed","East Germany","","","",""
"Rarely","2012","Employed","West Germany","","","",""
"Rarely","2012","Employed","East Germany","","","",""
"Never","2012","Not Employed","West Germany","","","",""
"Never","2012","Not Employed","East Germany","","","",""
"Never","2012","Employed","West Germany","","","",""
"Never","2012","Employed","East Germany","","","",""
"Daily","2013","Not Employed","West Germany","1078","0.154378228223633","0.145665384780369","0.163091071666897"
"Daily","2013","Not Employed","East Germany","282","0.141589527216771","0.126856535137628","0.156322519295913"
"Daily","2013","Employed","West Germany","1791","0.145444207775941","0.139424052572714","0.151464362979168"
"Daily","2013","Employed","East Germany","379","0.122545619437816","0.11178600182652","0.133305237049112"
"Min 1x per week","2013","Not Employed","West Germany","1853","0.272344579625145","0.261609604095867","0.283079555154423"
"Min 1x per week","2013","Not Employed","East Germany","445","0.185620170987191","0.169189550133207","0.202050791841175"
"Min 1x per week","2013","Employed","West Germany","5133","0.400744357092303","0.392376215202279","0.409112498982327"
"Min 1x per week","2013","Employed","East Germany","1145","0.327872901227531","0.31246958850155","0.343276213953512"
"Min 1x per month","2013","Not Employed","West Germany","241","0.0354072068595414","0.030950678783873","0.0398637349352098"
"Min 1x per month","2013","Not Employed","East Germany","57","0.0338909186432726","0.0262440674575994","0.0415377698289458"
"Min 1x per month","2013","Employed","West Germany","733","0.0609530122094727","0.0568676505407471","0.0650383738781984"
"Min 1x per month","2013","Employed","East Germany","224","0.0612664188556237","0.053397445169031","0.0691353925422163"
"Rarely","2013","Not Employed","West Germany","714","0.109738659474878","0.10220133192196","0.117275987027795"
"Rarely","2013","Not Employed","East Germany","263","0.140686326225446","0.125992676200065","0.155379976250828"
"Rarely","2013","Employed","West Germany","2015","0.149045356944071","0.142963983219896","0.155126730668246"
"Rarely","2013","Employed","East Germany","673","0.194351644276351","0.181367822653929","0.207335465898773"
"Never","2013","Not Employed","West Germany","2720","0.428131325816803","0.416199264871625","0.440063386761981"
"Never","2013","Not Employed","East Germany","1104","0.498213056927319","0.477083270051297","0.519342843803342"
"Never","2013","Employed","West Germany","3502","0.243813065978213","0.236480899217338","0.251145232739087"
"Never","2013","Employed","East Germany","1147","0.293963416202678","0.27901497479515","0.308911857610207"
"Daily","2014","Not Employed","West Germany","","","",""
"Daily","2014","Not Employed","East Germany","","","",""
"Daily","2014","Employed","West Germany","","","",""
"Daily","2014","Employed","East Germany","","","",""
"Min 1x per week","2014","Not Employed","West Germany","","","",""
"Min 1x per week","2014","Not Employed","East Germany","","","",""
"Min 1x per week","2014","Employed","West Germany","","","",""
"Min 1x per week","2014","Employed","East Germany","","","",""
"Min 1x per month","2014","Not Employed","West Germany","","","",""
"Min 1x per month","2014","Not Employed","East Germany","","","",""
"Min 1x per month","2014","Employed","West Germany","","","",""
"Min 1x per month","2014","Employed","East Germany","","","",""
"Rarely","2014","Not Employed","West Germany","","","",""
"Rarely","2014","Not Employed","East Germany","","","",""
"Rarely","2014","Employed","West Germany","","","",""
"Rarely","2014","Employed","East Germany","","","",""
"Never","2014","Not Employed","West Germany","","","",""
"Never","2014","Not Employed","East Germany","","","",""
"Never","2014","Employed","West Germany","","","",""
"Never","2014","Employed","East Germany","","","",""
"Daily","2015","Not Employed","West Germany","","","",""
"Daily","2015","Not Employed","East Germany","","","",""
"Daily","2015","Employed","West Germany","","","",""
"Daily","2015","Employed","East Germany","","","",""
"Min 1x per week","2015","Not Employed","West Germany","3086","0.376593234129078","0.366007374777384","0.387179093480771"
"Min 1x per week","2015","Not Employed","East Germany","612","0.277456084882682","0.258708032723251","0.296204137042112"
"Min 1x per week","2015","Employed","West Germany","6353","0.49584395605973","0.487373434972115","0.504314477147346"
"Min 1x per week","2015","Employed","East Germany","1237","0.393363999627314","0.376533181389293","0.410194817865336"
"Min 1x per month","2015","Not Employed","West Germany","308","0.0371560751098012","0.0330237263238772","0.0412884238957251"
"Min 1x per month","2015","Not Employed","East Germany","71","0.0349617127161107","0.0272704875789829","0.0426529378532385"
"Min 1x per month","2015","Employed","West Germany","825","0.066602052000649","0.0623779698785455","0.0708261341227525"
"Min 1x per month","2015","Employed","East Germany","245","0.0706173216200969","0.0617906546229338","0.07944398861726"
"Rarely","2015","Not Employed","West Germany","893","0.0996894343500184","0.0931442053420632","0.106234663357974"
"Rarely","2015","Not Employed","East Germany","234","0.0951052714477773","0.0828215990306116","0.107388943864943"
"Rarely","2015","Employed","West Germany","2057","0.153027717741678","0.146928491029743","0.159126944453612"
"Rarely","2015","Employed","East Germany","511","0.169758333152916","0.156823475660373","0.18269319064546"
"Never","2015","Not Employed","West Germany","3761","0.486561256411103","0.475641393460741","0.497481119361464"
"Never","2015","Not Employed","East Germany","1274","0.59247693095343","0.571901984012753","0.613051877894108"
"Never","2015","Employed","West Germany","4149","0.284526274197943","0.276882406519718","0.292170141876168"
"Never","2015","Employed","East Germany","1243","0.366260345599673","0.349660875426428","0.382859815772917"
"Daily","2016","Not Employed","West Germany","","","",""
"Daily","2016","Not Employed","East Germany","","","",""
"Daily","2016","Employed","West Germany","","","",""
"Daily","2016","Employed","East Germany","","","",""
"Min 1x per week","2016","Not Employed","West Germany","","","",""
"Min 1x per week","2016","Not Employed","East Germany","","","",""
"Min 1x per week","2016","Employed","West Germany","","","",""
"Min 1x per week","2016","Employed","East Germany","","","",""
"Min 1x per month","2016","Not Employed","West Germany","","","",""
"Min 1x per month","2016","Not Employed","East Germany","","","",""
"Min 1x per month","2016","Employed","West Germany","","","",""
"Min 1x per month","2016","Employed","East Germany","","","",""
"Rarely","2016","Not Employed","West Germany","","","",""
"Rarely","2016","Not Employed","East Germany","","","",""
"Rarely","2016","Employed","West Germany","","","",""
"Rarely","2016","Employed","East Germany","","","",""
"Never","2016","Not Employed","West Germany","","","",""
"Never","2016","Not Employed","East Germany","","","",""
"Never","2016","Employed","West Germany","","","",""
"Never","2016","Employed","East Germany","","","",""
"Daily","2017","Not Employed","West Germany","583","0.00489278513147341","0.00359820480383001","0.00618736545911681"
"Daily","2017","Not Employed","East Germany","94","0.00449637754218117","0.00198531037607244","0.00700744470828989"
"Daily","2017","Employed","West Germany","38","0.000307580043814064","2.36205598153129e-05","0.000591539527812816"
"Daily","2017","Employed","East Germany","10","","",""
"Min 1x per week","2017","Not Employed","West Germany","3544","0.394383779053937","0.385316556715586","0.403451001392288"
"Min 1x per week","2017","Not Employed","East Germany","811","0.310194308558465","0.292832865460495","0.327555751656434"
"Min 1x per week","2017","Employed","West Germany","7217","0.510415131011712","0.502320074866397","0.518510187157028"
"Min 1x per week","2017","Employed","East Germany","1447","0.425929829190123","0.409857172350294","0.442002486029952"
"Min 1x per month","2017","Not Employed","West Germany","445","0.0306226386557272","0.027426072219078","0.0338192050923765"
"Min 1x per month","2017","Not Employed","East Germany","96","0.0351076006956724","0.0281997086836559","0.0420154927076888"
"Min 1x per month","2017","Employed","West Germany","875","0.061476868054453","0.0575871111600759","0.0653666249488301"
"Min 1x per month","2017","Employed","East Germany","231","0.0653654537752687","0.0573314652200893","0.0733994423304481"
"Rarely","2017","Not Employed","West Germany","1311","0.097755291330513","0.0922453331485465","0.103265249512479"
"Rarely","2017","Not Employed","East Germany","284","0.0889095747479271","0.0782273790527725","0.0995917704430817"
"Rarely","2017","Employed","West Germany","2115","0.143891321719308","0.138207691009507","0.14957495242911"
"Rarely","2017","Employed","East Germany","605","0.168841734448676","0.156665362098542","0.18101810679881"
"Never","2017","Not Employed","West Germany","5277","0.47234550582835","0.463083166056225","0.481607845600474"
"Never","2017","Not Employed","East Germany","1442","0.561292138455755","0.542667506032367","0.579916770879142"
"Never","2017","Employed","West Germany","4404","0.283909099170712","0.276607502575232","0.291210695766193"
"Never","2017","Employed","East Germany","1343","0.339518487955933","0.324126376462075","0.354910599449791"
"Daily","2018","Not Employed","West Germany","308","0.117005828063009","0.105248350447924","0.128763305678093"
"Daily","2018","Not Employed","East Germany","94","0.26051620500077","0.221127599661082","0.299904810340457"
"Daily","2018","Employed","West Germany","60","0.169563084033929","0.134095399240325","0.205030768827533"
"Daily","2018","Employed","East Germany","20","","",""
"Min 1x per week","2018","Not Employed","West Germany","506","0.207995650614705","0.193149207970237","0.222842093259173"
"Min 1x per week","2018","Not Employed","East Germany","85","0.196064675822622","0.16043604483599","0.231693306809255"
"Min 1x per week","2018","Employed","West Germany","114","0.361907406521196","0.316486640885442","0.40732817215695"
"Min 1x per week","2018","Employed","East Germany","15","","",""
"Min 1x per month","2018","Not Employed","West Germany","170","0.0727296817470997","0.0632304054998505","0.0822289579943489"
"Min 1x per month","2018","Not Employed","East Germany","9","","",""
"Min 1x per month","2018","Employed","West Germany","34","0.0853449216043851","0.0589371728061718","0.111752670402598"
"Min 1x per month","2018","Employed","East Germany","3","","",""
"Rarely","2018","Not Employed","West Germany","499","0.184152326502875","0.16997401089607","0.198330642109681"
"Rarely","2018","Not Employed","East Germany","52","0.128646444650922","0.0986005597358439","0.158692329566001"
"Rarely","2018","Employed","West Germany","55","0.106571988224689","0.0774067733988337","0.135737203050544"
"Rarely","2018","Employed","East Germany","12","","",""
"Never","2018","Not Employed","West Germany","1388","0.418116513072311","0.400073952538473","0.43615907360615"
"Never","2018","Not Employed","East Germany","237","0.394305697179553","0.350449378711635","0.43816201564747"
"Never","2018","Employed","West Germany","167","0.276612599615801","0.234332567121841","0.318892632109761"
"Never","2018","Employed","East Germany","27","","",""
"Daily","2019","Not Employed","West Germany","1738","0.201383053494309","0.1928227479168","0.209943359071817"
"Daily","2019","Not Employed","East Germany","353","0.13324038837267","0.119432820793612","0.147047955951727"
"Daily","2019","Employed","West Germany","2659","0.181114034672859","0.174913957373869","0.187314111971849"
"Daily","2019","Employed","East Germany","569","0.168969850610265","0.156918377352307","0.181021323868223"
"Min 1x per week","2019","Not Employed","West Germany","2279","0.283604870988807","0.273983394978191","0.293226346999424"
"Min 1x per week","2019","Not Employed","East Germany","559","0.250885907854703","0.23327174461708","0.268500071092326"
"Min 1x per week","2019","Employed","West Germany","6016","0.406945699889669","0.399036641188963","0.414854758590376"
"Min 1x per week","2019","Employed","East Germany","1349","0.366523485667605","0.351026640120988","0.382020331214222"
"Min 1x per month","2019","Not Employed","West Germany","321","0.0326546914405213","0.0288609117833954","0.0364484710976471"
"Min 1x per month","2019","Not Employed","East Germany","89","0.0406055790451615","0.0325861888042243","0.0486249692860988"
"Min 1x per month","2019","Employed","West Germany","724","0.0515665141775614","0.0480061316242541","0.0551268967308687"
"Min 1x per month","2019","Employed","East Germany","229","0.0674154407355706","0.0593514329078282","0.075479448563313"
"Rarely","2019","Not Employed","West Germany","961","0.107978682904969","0.101353998772383","0.114603367037555"
"Rarely","2019","Not Employed","East Germany","292","0.131936327937101","0.11818616367085","0.145686492203352"
"Rarely","2019","Employed","West Germany","1951","0.137456363271943","0.131912885634627","0.142999840909259"
"Rarely","2019","Employed","East Germany","617","0.164464600951801","0.152542692397525","0.176386509506078"
"Never","2019","Not Employed","West Germany","3132","0.374378701171394","0.364048236049191","0.384709166293597"
"Never","2019","Not Employed","East Germany","1034","0.443331796790365","0.423147550005657","0.463516043575072"
"Never","2019","Employed","West Germany","3471","0.222917387987967","0.21621676927544","0.229618006700494"
"Never","2019","Employed","East Germany","950","0.232626622034758","0.219038475780536","0.246214768288979"
