"pli0083","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2008","Thuringia","(0) in school","1","","",""
"Min 1x per month","2008","Thuringia","(1a) inadequately completed","","","",""
"Min 1x per month","2008","Thuringia","(1b) general elementary school","1","","",""
"Min 1x per month","2008","Thuringia","(1c) basic vocational qualification","2","","",""
"Min 1x per month","2008","Thuringia","(2b) intermediate general qualification","","","",""
"Min 1x per month","2008","Thuringia","(2a) intermediate vocational","6","","",""
"Min 1x per month","2008","Thuringia","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","2008","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2008","Thuringia","(3a) lower tertiary education","","","",""
"Min 1x per month","2008","Thuringia","(3b) higher tertiary education","2","","",""
"Rarely","2008","Schleswig-Holstein","(0) in school","","","",""
"Rarely","2008","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Rarely","2008","Schleswig-Holstein","(1b) general elementary school","2","","",""
"Rarely","2008","Schleswig-Holstein","(1c) basic vocational qualification","2","","",""
"Rarely","2008","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Rarely","2008","Schleswig-Holstein","(2a) intermediate vocational","4","","",""
"Rarely","2008","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Rarely","2008","Schleswig-Holstein","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2008","Schleswig-Holstein","(3a) lower tertiary education","1","","",""
"Rarely","2008","Schleswig-Holstein","(3b) higher tertiary education","2","","",""
"Rarely","2008","Hamburg","(0) in school","","","",""
"Rarely","2008","Hamburg","(1a) inadequately completed","","","",""
"Rarely","2008","Hamburg","(1b) general elementary school","","","",""
"Rarely","2008","Hamburg","(1c) basic vocational qualification","1","","",""
"Rarely","2008","Hamburg","(2b) intermediate general qualification","1","","",""
"Rarely","2008","Hamburg","(2a) intermediate vocational","2","","",""
"Rarely","2008","Hamburg","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","Hamburg","(3a) lower tertiary education","","","",""
"Rarely","2008","Hamburg","(3b) higher tertiary education","2","","",""
"Rarely","2008","Lower Saxony","(0) in school","1","","",""
"Rarely","2008","Lower Saxony","(1a) inadequately completed","1","","",""
"Rarely","2008","Lower Saxony","(1b) general elementary school","1","","",""
"Rarely","2008","Lower Saxony","(1c) basic vocational qualification","16","","",""
"Rarely","2008","Lower Saxony","(2b) intermediate general qualification","","","",""
"Rarely","2008","Lower Saxony","(2a) intermediate vocational","4","","",""
"Rarely","2008","Lower Saxony","(2c_gen) general maturity certificate","3","","",""
"Rarely","2008","Lower Saxony","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2008","Lower Saxony","(3a) lower tertiary education","","","",""
"Rarely","2008","Lower Saxony","(3b) higher tertiary education","6","","",""
"Rarely","2008","Bremen","(0) in school","","","",""
"Rarely","2008","Bremen","(1a) inadequately completed","","","",""
"Rarely","2008","Bremen","(1b) general elementary school","","","",""
"Rarely","2008","Bremen","(1c) basic vocational qualification","","","",""
"Rarely","2008","Bremen","(2b) intermediate general qualification","","","",""
"Rarely","2008","Bremen","(2a) intermediate vocational","2","","",""
"Rarely","2008","Bremen","(2c_gen) general maturity certificate","1","","",""
"Rarely","2008","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2008","Bremen","(3a) lower tertiary education","","","",""
"Rarely","2008","Bremen","(3b) higher tertiary education","1","","",""
"Rarely","2008","North Rhine-Westphalia","(0) in school","","","",""
"Rarely","2008","North Rhine-Westphalia","(1a) inadequately completed","2","","",""
"Rarely","2008","North Rhine-Westphalia","(1b) general elementary school","4","","",""
"Rarely","2008","North Rhine-Westphalia","(1c) basic vocational qualification","19","","",""
"Rarely","2008","North Rhine-Westphalia","(2b) intermediate general qualification","3","","",""
"Rarely","2008","North Rhine-Westphalia","(2a) intermediate vocational","9","","",""
"Rarely","2008","North Rhine-Westphalia","(2c_gen) general maturity certificate","3","","",""
"Rarely","2008","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2008","North Rhine-Westphalia","(3a) lower tertiary education","4","","",""
"Rarely","2008","North Rhine-Westphalia","(3b) higher tertiary education","23","","",""
"Rarely","2008","Hesse","(0) in school","","","",""
"Rarely","2008","Hesse","(1a) inadequately completed","","","",""
"Rarely","2008","Hesse","(1b) general elementary school","1","","",""
"Rarely","2008","Hesse","(1c) basic vocational qualification","4","","",""
"Rarely","2008","Hesse","(2b) intermediate general qualification","","","",""
"Rarely","2008","Hesse","(2a) intermediate vocational","2","","",""
"Rarely","2008","Hesse","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Hesse","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","2008","Hesse","(3a) lower tertiary education","2","","",""
"Rarely","2008","Hesse","(3b) higher tertiary education","14","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(1b) general elementary school","4","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","6","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","1","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","6","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","1","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","2","","",""
"Rarely","2008","Baden-Württemberg","(0) in school","","","",""
"Rarely","2008","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Rarely","2008","Baden-Württemberg","(1b) general elementary school","3","","",""
"Rarely","2008","Baden-Württemberg","(1c) basic vocational qualification","10","","",""
"Rarely","2008","Baden-Württemberg","(2b) intermediate general qualification","2","","",""
"Rarely","2008","Baden-Württemberg","(2a) intermediate vocational","16","","",""
"Rarely","2008","Baden-Württemberg","(2c_gen) general maturity certificate","3","","",""
"Rarely","2008","Baden-Württemberg","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2008","Baden-Württemberg","(3a) lower tertiary education","7","","",""
"Rarely","2008","Baden-Württemberg","(3b) higher tertiary education","8","","",""
"Rarely","2008","Bavaria","(0) in school","1","","",""
"Rarely","2008","Bavaria","(1a) inadequately completed","1","","",""
"Rarely","2008","Bavaria","(1b) general elementary school","5","","",""
"Rarely","2008","Bavaria","(1c) basic vocational qualification","16","","",""
"Rarely","2008","Bavaria","(2b) intermediate general qualification","1","","",""
"Rarely","2008","Bavaria","(2a) intermediate vocational","16","","",""
"Rarely","2008","Bavaria","(2c_gen) general maturity certificate","5","","",""
"Rarely","2008","Bavaria","(2c_voc) vocational maturity certificate","10","","",""
"Rarely","2008","Bavaria","(3a) lower tertiary education","6","","",""
"Rarely","2008","Bavaria","(3b) higher tertiary education","12","","",""
"Rarely","2008","Berlin","(0) in school","","","",""
"Rarely","2008","Berlin","(1a) inadequately completed","","","",""
"Rarely","2008","Berlin","(1b) general elementary school","","","",""
"Rarely","2008","Berlin","(1c) basic vocational qualification","1","","",""
"Rarely","2008","Berlin","(2b) intermediate general qualification","","","",""
"Rarely","2008","Berlin","(2a) intermediate vocational","8","","",""
"Rarely","2008","Berlin","(2c_gen) general maturity certificate","1","","",""
"Rarely","2008","Berlin","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2008","Berlin","(3a) lower tertiary education","5","","",""
"Rarely","2008","Berlin","(3b) higher tertiary education","3","","",""
"Rarely","2008","Brandenburg","(0) in school","","","",""
"Rarely","2008","Brandenburg","(1a) inadequately completed","","","",""
"Rarely","2008","Brandenburg","(1b) general elementary school","","","",""
"Rarely","2008","Brandenburg","(1c) basic vocational qualification","4","","",""
"Rarely","2008","Brandenburg","(2b) intermediate general qualification","","","",""
"Rarely","2008","Brandenburg","(2a) intermediate vocational","9","","",""
"Rarely","2008","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","Brandenburg","(3a) lower tertiary education","3","","",""
"Rarely","2008","Brandenburg","(3b) higher tertiary education","3","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(2a) intermediate vocational","4","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(3a) lower tertiary education","2","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","(3b) higher tertiary education","2","","",""
"Rarely","2008","Saxony","(0) in school","1","","",""
"Rarely","2008","Saxony","(1a) inadequately completed","","","",""
"Rarely","2008","Saxony","(1b) general elementary school","","","",""
"Rarely","2008","Saxony","(1c) basic vocational qualification","3","","",""
"Rarely","2008","Saxony","(2b) intermediate general qualification","2","","",""
"Rarely","2008","Saxony","(2a) intermediate vocational","14","","",""
"Rarely","2008","Saxony","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Saxony","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2008","Saxony","(3a) lower tertiary education","4","","",""
"Rarely","2008","Saxony","(3b) higher tertiary education","10","","",""
"Rarely","2008","Saxony-Anhalt","(0) in school","","","",""
"Rarely","2008","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Rarely","2008","Saxony-Anhalt","(1b) general elementary school","1","","",""
"Rarely","2008","Saxony-Anhalt","(1c) basic vocational qualification","2","","",""
"Rarely","2008","Saxony-Anhalt","(2b) intermediate general qualification","1","","",""
"Rarely","2008","Saxony-Anhalt","(2a) intermediate vocational","3","","",""
"Rarely","2008","Saxony-Anhalt","(2c_gen) general maturity certificate","3","","",""
"Rarely","2008","Saxony-Anhalt","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2008","Saxony-Anhalt","(3a) lower tertiary education","3","","",""
"Rarely","2008","Saxony-Anhalt","(3b) higher tertiary education","1","","",""
"Rarely","2008","Thuringia","(0) in school","","","",""
"Rarely","2008","Thuringia","(1a) inadequately completed","","","",""
"Rarely","2008","Thuringia","(1b) general elementary school","","","",""
"Rarely","2008","Thuringia","(1c) basic vocational qualification","3","","",""
"Rarely","2008","Thuringia","(2b) intermediate general qualification","1","","",""
"Rarely","2008","Thuringia","(2a) intermediate vocational","6","","",""
"Rarely","2008","Thuringia","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Thuringia","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2008","Thuringia","(3a) lower tertiary education","","","",""
"Rarely","2008","Thuringia","(3b) higher tertiary education","7","","",""
"Never","2008","Schleswig-Holstein","(0) in school","","","",""
"Never","2008","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Never","2008","Schleswig-Holstein","(1b) general elementary school","1","","",""
"Never","2008","Schleswig-Holstein","(1c) basic vocational qualification","1","","",""
"Never","2008","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Never","2008","Schleswig-Holstein","(2a) intermediate vocational","1","","",""
"Never","2008","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Never","2008","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Never","2008","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Never","2008","Hamburg","(0) in school","","","",""
"Never","2008","Hamburg","(1a) inadequately completed","","","",""
"Never","2008","Hamburg","(1b) general elementary school","","","",""
"Never","2008","Hamburg","(1c) basic vocational qualification","2","","",""
"Never","2008","Hamburg","(2b) intermediate general qualification","","","",""
"Never","2008","Hamburg","(2a) intermediate vocational","","","",""
"Never","2008","Hamburg","(2c_gen) general maturity certificate","","","",""
"Never","2008","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Hamburg","(3a) lower tertiary education","","","",""
"Never","2008","Hamburg","(3b) higher tertiary education","1","","",""
"Never","2008","Lower Saxony","(0) in school","","","",""
"Never","2008","Lower Saxony","(1a) inadequately completed","","","",""
"Never","2008","Lower Saxony","(1b) general elementary school","1","","",""
"Never","2008","Lower Saxony","(1c) basic vocational qualification","2","","",""
"Never","2008","Lower Saxony","(2b) intermediate general qualification","4","","",""
"Never","2008","Lower Saxony","(2a) intermediate vocational","9","","",""
"Never","2008","Lower Saxony","(2c_gen) general maturity certificate","1","","",""
"Never","2008","Lower Saxony","(2c_voc) vocational maturity certificate","2","","",""
"Never","2008","Lower Saxony","(3a) lower tertiary education","2","","",""
"Never","2008","Lower Saxony","(3b) higher tertiary education","3","","",""
"Never","2008","Bremen","(0) in school","","","",""
"Never","2008","Bremen","(1a) inadequately completed","","","",""
"Never","2008","Bremen","(1b) general elementary school","","","",""
"Never","2008","Bremen","(1c) basic vocational qualification","","","",""
"Never","2008","Bremen","(2b) intermediate general qualification","","","",""
"Never","2008","Bremen","(2a) intermediate vocational","","","",""
"Never","2008","Bremen","(2c_gen) general maturity certificate","1","","",""
"Never","2008","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Bremen","(3a) lower tertiary education","","","",""
"Never","2008","Bremen","(3b) higher tertiary education","1","","",""
"Never","2008","North Rhine-Westphalia","(0) in school","1","","",""
"Never","2008","North Rhine-Westphalia","(1a) inadequately completed","1","","",""
"Never","2008","North Rhine-Westphalia","(1b) general elementary school","4","","",""
"Never","2008","North Rhine-Westphalia","(1c) basic vocational qualification","12","","",""
"Never","2008","North Rhine-Westphalia","(2b) intermediate general qualification","3","","",""
"Never","2008","North Rhine-Westphalia","(2a) intermediate vocational","7","","",""
"Never","2008","North Rhine-Westphalia","(2c_gen) general maturity certificate","1","","",""
"Never","2008","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","1","","",""
"Never","2008","North Rhine-Westphalia","(3a) lower tertiary education","3","","",""
"Never","2008","North Rhine-Westphalia","(3b) higher tertiary education","5","","",""
"Never","2008","Hesse","(0) in school","2","","",""
"Never","2008","Hesse","(1a) inadequately completed","","","",""
"Never","2008","Hesse","(1b) general elementary school","2","","",""
"Never","2008","Hesse","(1c) basic vocational qualification","5","","",""
"Never","2008","Hesse","(2b) intermediate general qualification","1","","",""
"Never","2008","Hesse","(2a) intermediate vocational","1","","",""
"Never","2008","Hesse","(2c_gen) general maturity certificate","","","",""
"Never","2008","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Hesse","(3a) lower tertiary education","2","","",""
"Never","2008","Hesse","(3b) higher tertiary education","2","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(1b) general elementary school","2","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","3","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","2","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","1","","",""
"Never","2008","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","1","","",""
"Never","2008","Baden-Württemberg","(0) in school","","","",""
"Never","2008","Baden-Württemberg","(1a) inadequately completed","2","","",""
"Never","2008","Baden-Württemberg","(1b) general elementary school","","","",""
"Never","2008","Baden-Württemberg","(1c) basic vocational qualification","7","","",""
"Never","2008","Baden-Württemberg","(2b) intermediate general qualification","1","","",""
"Never","2008","Baden-Württemberg","(2a) intermediate vocational","1","","",""
"Never","2008","Baden-Württemberg","(2c_gen) general maturity certificate","4","","",""
"Never","2008","Baden-Württemberg","(2c_voc) vocational maturity certificate","2","","",""
"Never","2008","Baden-Württemberg","(3a) lower tertiary education","3","","",""
"Never","2008","Baden-Württemberg","(3b) higher tertiary education","10","","",""
"Never","2008","Bavaria","(0) in school","","","",""
"Never","2008","Bavaria","(1a) inadequately completed","","","",""
"Never","2008","Bavaria","(1b) general elementary school","5","","",""
"Never","2008","Bavaria","(1c) basic vocational qualification","8","","",""
"Never","2008","Bavaria","(2b) intermediate general qualification","1","","",""
"Never","2008","Bavaria","(2a) intermediate vocational","5","","",""
"Never","2008","Bavaria","(2c_gen) general maturity certificate","2","","",""
"Never","2008","Bavaria","(2c_voc) vocational maturity certificate","2","","",""
"Never","2008","Bavaria","(3a) lower tertiary education","2","","",""
"Never","2008","Bavaria","(3b) higher tertiary education","9","","",""
"Never","2008","Berlin","(0) in school","","","",""
"Never","2008","Berlin","(1a) inadequately completed","","","",""
"Never","2008","Berlin","(1b) general elementary school","","","",""
"Never","2008","Berlin","(1c) basic vocational qualification","","","",""
"Never","2008","Berlin","(2b) intermediate general qualification","","","",""
"Never","2008","Berlin","(2a) intermediate vocational","2","","",""
"Never","2008","Berlin","(2c_gen) general maturity certificate","1","","",""
"Never","2008","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Berlin","(3a) lower tertiary education","3","","",""
"Never","2008","Berlin","(3b) higher tertiary education","1","","",""
"Never","2008","Brandenburg","(0) in school","","","",""
"Never","2008","Brandenburg","(1a) inadequately completed","","","",""
"Never","2008","Brandenburg","(1b) general elementary school","","","",""
"Never","2008","Brandenburg","(1c) basic vocational qualification","2","","",""
"Never","2008","Brandenburg","(2b) intermediate general qualification","","","",""
"Never","2008","Brandenburg","(2a) intermediate vocational","","","",""
"Never","2008","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Never","2008","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Brandenburg","(3a) lower tertiary education","1","","",""
"Never","2008","Brandenburg","(3b) higher tertiary education","7","","",""
"Never","2008","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Never","2008","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Never","2008","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Never","2008","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","1","","",""
"Never","2008","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Never","2008","Mecklenburg-Western Pomerania","(2a) intermediate vocational","1","","",""
"Never","2008","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Never","2008","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Never","2008","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Never","2008","Saxony","(0) in school","","","",""
"Never","2008","Saxony","(1a) inadequately completed","","","",""
"Never","2008","Saxony","(1b) general elementary school","","","",""
"Never","2008","Saxony","(1c) basic vocational qualification","3","","",""
"Never","2008","Saxony","(2b) intermediate general qualification","","","",""
"Never","2008","Saxony","(2a) intermediate vocational","7","","",""
"Never","2008","Saxony","(2c_gen) general maturity certificate","2","","",""
"Never","2008","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Saxony","(3a) lower tertiary education","2","","",""
"Never","2008","Saxony","(3b) higher tertiary education","3","","",""
"Never","2008","Saxony-Anhalt","(0) in school","","","",""
"Never","2008","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Never","2008","Saxony-Anhalt","(1b) general elementary school","","","",""
"Never","2008","Saxony-Anhalt","(1c) basic vocational qualification","1","","",""
"Never","2008","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Never","2008","Saxony-Anhalt","(2a) intermediate vocational","1","","",""
"Never","2008","Saxony-Anhalt","(2c_gen) general maturity certificate","1","","",""
"Never","2008","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Never","2008","Saxony-Anhalt","(3b) higher tertiary education","1","","",""
"Never","2008","Thuringia","(0) in school","","","",""
"Never","2008","Thuringia","(1a) inadequately completed","","","",""
"Never","2008","Thuringia","(1b) general elementary school","1","","",""
"Never","2008","Thuringia","(1c) basic vocational qualification","5","","",""
"Never","2008","Thuringia","(2b) intermediate general qualification","","","",""
"Never","2008","Thuringia","(2a) intermediate vocational","2","","",""
"Never","2008","Thuringia","(2c_gen) general maturity certificate","","","",""
"Never","2008","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","Thuringia","(3a) lower tertiary education","","","",""
"Never","2008","Thuringia","(3b) higher tertiary education","1","","",""
"Daily","2009","Schleswig-Holstein","(0) in school","","","",""
"Daily","2009","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Daily","2009","Schleswig-Holstein","(1b) general elementary school","","","",""
"Daily","2009","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Daily","2009","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Daily","2009","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Daily","2009","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Daily","2009","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Daily","2009","Hamburg","(0) in school","","","",""
"Daily","2009","Hamburg","(1a) inadequately completed","","","",""
"Daily","2009","Hamburg","(1b) general elementary school","","","",""
"Daily","2009","Hamburg","(1c) basic vocational qualification","","","",""
"Daily","2009","Hamburg","(2b) intermediate general qualification","","","",""
"Daily","2009","Hamburg","(2a) intermediate vocational","","","",""
"Daily","2009","Hamburg","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Hamburg","(3a) lower tertiary education","","","",""
"Daily","2009","Hamburg","(3b) higher tertiary education","","","",""
"Daily","2009","Lower Saxony","(0) in school","","","",""
"Daily","2009","Lower Saxony","(1a) inadequately completed","","","",""
"Daily","2009","Lower Saxony","(1b) general elementary school","","","",""
"Daily","2009","Lower Saxony","(1c) basic vocational qualification","","","",""
"Daily","2009","Lower Saxony","(2b) intermediate general qualification","","","",""
"Daily","2009","Lower Saxony","(2a) intermediate vocational","","","",""
"Daily","2009","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Lower Saxony","(3a) lower tertiary education","","","",""
"Daily","2009","Lower Saxony","(3b) higher tertiary education","","","",""
"Daily","2009","Bremen","(0) in school","","","",""
"Daily","2009","Bremen","(1a) inadequately completed","","","",""
"Daily","2009","Bremen","(1b) general elementary school","","","",""
"Daily","2009","Bremen","(1c) basic vocational qualification","","","",""
"Daily","2009","Bremen","(2b) intermediate general qualification","","","",""
"Daily","2009","Bremen","(2a) intermediate vocational","","","",""
"Daily","2009","Bremen","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Bremen","(3a) lower tertiary education","","","",""
"Daily","2009","Bremen","(3b) higher tertiary education","","","",""
"Daily","2009","North Rhine-Westphalia","(0) in school","","","",""
"Daily","2009","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Daily","2009","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Daily","2009","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Daily","2009","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Daily","2009","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Daily","2009","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Daily","2009","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Daily","2009","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Daily","2009","Hesse","(0) in school","","","",""
"Daily","2009","Hesse","(1a) inadequately completed","","","",""
"Daily","2009","Hesse","(1b) general elementary school","","","",""
"Daily","2009","Hesse","(1c) basic vocational qualification","","","",""
"Daily","2009","Hesse","(2b) intermediate general qualification","","","",""
"Daily","2009","Hesse","(2a) intermediate vocational","","","",""
"Daily","2009","Hesse","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Hesse","(3a) lower tertiary education","","","",""
"Daily","2009","Hesse","(3b) higher tertiary education","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Daily","2009","Baden-Württemberg","(0) in school","","","",""
"Daily","2009","Baden-Württemberg","(1a) inadequately completed","","","",""
"Daily","2009","Baden-Württemberg","(1b) general elementary school","","","",""
"Daily","2009","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Daily","2009","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Daily","2009","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Daily","2009","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Daily","2009","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Daily","2009","Bavaria","(0) in school","","","",""
"Daily","2009","Bavaria","(1a) inadequately completed","","","",""
"Daily","2009","Bavaria","(1b) general elementary school","","","",""
"Daily","2009","Bavaria","(1c) basic vocational qualification","","","",""
"Daily","2009","Bavaria","(2b) intermediate general qualification","","","",""
"Daily","2009","Bavaria","(2a) intermediate vocational","","","",""
"Daily","2009","Bavaria","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Bavaria","(3a) lower tertiary education","","","",""
"Daily","2009","Bavaria","(3b) higher tertiary education","","","",""
"Daily","2009","Berlin","(0) in school","","","",""
"Daily","2009","Berlin","(1a) inadequately completed","","","",""
"Daily","2009","Berlin","(1b) general elementary school","","","",""
"Daily","2009","Berlin","(1c) basic vocational qualification","","","",""
"Daily","2009","Berlin","(2b) intermediate general qualification","","","",""
"Daily","2009","Berlin","(2a) intermediate vocational","","","",""
"Daily","2009","Berlin","(2c_gen) general maturity certificate","","","",""
