"pli0081","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2015","Bremen","West Germany","","","","","4"
"Rarely","2015","Bremen","East Germany","","","","","4"
"Rarely","2015","North Rhine-Westphalia","West Germany","","","","","4"
"Daily","2016","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2016","Hesse","West Germany","","","","","1"
"Daily","2016","Hesse","East Germany","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2016","Baden-Württemberg","West Germany","","","","","1"
"Daily","2016","Baden-Württemberg","East Germany","","","","","1"
"Daily","2016","Bavaria","West Germany","","","","","1"
"Daily","2016","Bavaria","East Germany","","","","","1"
"Daily","2016","Berlin","West Germany","","","","","1"
"Daily","2016","Berlin","East Germany","","","","","1"
"Daily","2016","Brandenburg","West Germany","","","","","1"
"Daily","2016","Brandenburg","East Germany","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2016","Saxony","West Germany","","","","","1"
"Daily","2016","Saxony","East Germany","","","","","1"
"Daily","2016","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2016","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2016","Thuringia","West Germany","","","","","1"
"Daily","2016","Thuringia","East Germany","","","","","1"
"Daily","2016","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2016","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2016","Hamburg","West Germany","","","","","1"
"Daily","2016","Hamburg","East Germany","","","","","1"
"Daily","2016","Lower Saxony","West Germany","","","","","1"
"Daily","2016","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2016","Lower Saxony","East Germany","","","","","1"
"Daily","2016","Bremen","East Germany","","","","","1"
"Daily","2016","Bremen","West Germany","","","","","1"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2016","Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Saxony","East Germany","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2016","Hesse","West Germany","","","","","3"
"Min 1x per month","2016","Hesse","East Germany","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2016","Bavaria","West Germany","","","","","3"
"Min 1x per month","2016","Bavaria","East Germany","","","","","3"
"Min 1x per month","2016","Berlin","West Germany","","","","","3"
"Min 1x per month","2016","Berlin","East Germany","","","","","3"
"Min 1x per month","2016","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2016","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2016","Hamburg","West Germany","","","","","3"
"Min 1x per month","2016","Hamburg","East Germany","","","","","3"
"Min 1x per month","2016","Bremen","West Germany","","","","","3"
"Min 1x per month","2016","Bremen","East Germany","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2016","Thuringia","East Germany","","","","","3"
"Min 1x per month","2016","Thuringia","West Germany","","","","","3"
"Min 1x per week","2016","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2016","Hesse","West Germany","","","","","2"
"Min 1x per week","2016","Hesse","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2016","Hamburg","West Germany","","","","","2"
"Min 1x per week","2016","Hamburg","East Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Bremen","West Germany","","","","","2"
"Min 1x per week","2016","Bremen","East Germany","","","","","2"
"Min 1x per week","2016","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2016","Bavaria","West Germany","","","","","2"
"Min 1x per week","2016","Bavaria","East Germany","","","","","2"
"Min 1x per week","2016","Berlin","West Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2016","Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2016","Thuringia","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2016","Berlin","East Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2016","Thuringia","West Germany","","","","","2"
"Never","2016","Schleswig-Holstein","West Germany","","","","","5"
"Never","2016","Schleswig-Holstein","East Germany","","","","","5"
"Never","2016","Hamburg","West Germany","","","","","5"
"Never","2016","Hamburg","East Germany","","","","","5"
"Never","2016","Lower Saxony","West Germany","","","","","5"
"Never","2016","Lower Saxony","East Germany","","","","","5"
"Never","2016","Bremen","West Germany","","","","","5"
"Never","2016","Bremen","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2016","Saxony","West Germany","","","","","5"
"Never","2016","Saxony","East Germany","","","","","5"
"Never","2016","Saxony-Anhalt","West Germany","","","","","5"
"Never","2016","Saxony-Anhalt","East Germany","","","","","5"
"Never","2016","Thuringia","West Germany","","","","","5"
"Never","2016","Thuringia","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2016","Hesse","West Germany","","","","","5"
"Never","2016","Hesse","East Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2016","Baden-Württemberg","West Germany","","","","","5"
"Never","2016","Baden-Württemberg","East Germany","","","","","5"
"Never","2016","Bavaria","West Germany","","","","","5"
"Never","2016","Bavaria","East Germany","","","","","5"
"Never","2016","Berlin","West Germany","","","","","5"
"Never","2016","Berlin","East Germany","","","","","5"
"Never","2016","Brandenburg","West Germany","","","","","5"
"Never","2016","Brandenburg","East Germany","","","","","5"
"Rarely","2016","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2016","Saxony","West Germany","","","","","4"
"Rarely","2016","Saxony","East Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2016","Thuringia","West Germany","","","","","4"
"Rarely","2016","Thuringia","East Germany","","","","","4"
"Rarely","2016","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2016","Hesse","West Germany","","","","","4"
"Rarely","2016","Hesse","East Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2016","Bavaria","West Germany","","","","","4"
"Rarely","2016","Bavaria","East Germany","","","","","4"
"Rarely","2016","Berlin","West Germany","","","","","4"
"Rarely","2016","Berlin","East Germany","","","","","4"
"Rarely","2016","Brandenburg","West Germany","","","","","4"
"Rarely","2016","Brandenburg","East Germany","","","","","4"
"Rarely","2016","Hamburg","West Germany","","","","","4"
"Rarely","2016","Hamburg","East Germany","","","","","4"
"Rarely","2016","Lower Saxony","West Germany","","","","","4"
"Rarely","2016","Lower Saxony","East Germany","","","","","4"
"Rarely","2016","Bremen","West Germany","","","","","4"
"Rarely","2016","Bremen","East Germany","","","","","4"
"Rarely","2016","North Rhine-Westphalia","West Germany","","","","","4"
"Daily","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2017","Hesse","West Germany","","","","","1"
"Daily","2017","Hesse","East Germany","","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2017","Baden-Württemberg","West Germany","","","","","1"
"Daily","2017","Baden-Württemberg","East Germany","","","","","1"
"Daily","2017","Bavaria","West Germany","","","","","1"
"Daily","2017","Bavaria","East Germany","","","","","1"
"Daily","2017","Berlin","West Germany","","","","","1"
"Daily","2017","Berlin","East Germany","","","","","1"
"Daily","2017","Brandenburg","West Germany","","","","","1"
"Daily","2017","Bremen","East Germany","","","","","1"
"Daily","2017","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2017","Thuringia","East Germany","","","","","1"
"Daily","2017","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2017","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2017","Hamburg","West Germany","","","","","1"
"Daily","2017","Hamburg","East Germany","","","","","1"
"Daily","2017","Lower Saxony","West Germany","","","","","1"
"Daily","2017","Lower Saxony","East Germany","","","","","1"
"Daily","2017","Brandenburg","East Germany","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2017","Saxony","West Germany","","","","","1"
"Daily","2017","Saxony","East Germany","","","","","1"
"Daily","2017","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2017","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2017","Thuringia","West Germany","","","","","1"
"Daily","2017","Bremen","West Germany","","","","","1"
"Min 1x per month","2017","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2017","Bavaria","West Germany","","","","","3"
"Min 1x per month","2017","Bavaria","East Germany","","","","","3"
"Min 1x per month","2017","Berlin","West Germany","","","","","3"
"Min 1x per month","2017","Berlin","East Germany","","","","","3"
"Min 1x per month","2017","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2017","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2017","Saxony","West Germany","","","","","3"
"Min 1x per month","2017","Saxony","East Germany","","","","","3"
"Min 1x per month","2017","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2017","Hesse","West Germany","","","","","3"
"Min 1x per month","2017","Hesse","East Germany","","","","","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2017","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2017","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2017","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2017","Hamburg","West Germany","","","","","3"
"Min 1x per month","2017","Hamburg","East Germany","","","","","3"
"Min 1x per month","2017","Thuringia","East Germany","","","","","3"
"Min 1x per month","2017","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2017","Thuringia","West Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2017","Bremen","West Germany","","","","","3"
"Min 1x per month","2017","Lower Saxony","East Germany","","","","","3"
